,0
2019-04-12 21:00:12,4773351833.6
2019-04-12 21:05:12,4791667097.6
2019-04-12 21:10:12,4783128985.6
2019-04-12 21:15:12,4780326092.8
2019-04-12 21:20:12,4783157248.0
2019-04-12 21:25:12,4784046899.2
2019-04-12 21:30:12,4787109068.8
2019-04-12 21:35:12,4793942425.6
2019-04-12 21:40:12,4793360384.0
2019-04-12 21:45:12,4793567641.6
2019-04-12 21:50:12,4795064729.6
2019-04-12 21:55:12,4796981248.0
2019-04-12 22:00:12,4798973952.0
2019-04-12 22:05:12,4800467763.2
2019-04-12 22:10:12,4801112473.6
2019-04-12 22:15:12,4805763072.0
2019-04-12 22:20:12,4808525004.8
2019-04-12 22:25:12,4812802048.0
2019-04-12 22:30:12,4818591744.0
2019-04-12 22:35:12,4819237273.6
2019-04-12 22:40:12,4817869209.6
2019-04-12 22:45:12,4817970380.8
2019-04-12 22:50:12,4823205478.4
2019-04-12 22:55:12,4824415027.2
2019-04-12 23:00:12,4825773260.8
2019-04-12 23:05:12,4832254771.2
2019-04-12 23:10:12,4822812262.4
2019-04-12 23:15:12,4816629350.4
2019-04-12 23:20:12,4818185830.4
2019-04-12 23:25:12,4821256192.0
2019-04-12 23:30:12,4822836838.4
2019-04-12 23:35:12,4826749337.6
2019-04-12 23:40:12,4830572134.4
2019-04-12 23:45:12,4831421235.2
2019-04-12 23:50:12,4835917414.4
2019-04-12 23:55:12,4829290496.0
2019-04-13 00:00:12,4834897920.0
2019-04-13 00:05:12,4839398195.2
2019-04-13 00:10:12,4841757491.2
2019-04-13 00:15:12,4844781158.4
2019-04-13 00:20:12,4847525888.0
2019-04-13 00:25:12,4846357299.2
2019-04-13 00:30:12,4847586918.4
2019-04-13 00:35:12,4851392921.6
2019-04-13 00:40:12,4854564864.0
2019-04-13 00:45:12,4857963315.2
2019-04-13 00:50:12,4860259123.2
2019-04-13 00:55:12,4861587046.4
2019-04-13 01:00:12,4863812812.8
2019-04-13 01:05:12,4880751820.8
2019-04-13 01:10:12,4874575872.0
2019-04-13 01:15:12,4874519756.8
2019-04-13 01:20:12,4874414080.0
2019-04-13 01:25:12,4876946636.8
2019-04-13 01:30:12,4879618048.0
2019-04-13 01:35:12,4882224332.8
2019-04-13 01:40:12,4883763200.0
2019-04-13 01:45:12,4881668096.0
2019-04-13 01:50:12,4884377190.4
2019-04-13 01:55:12,4885489254.4
2019-04-13 02:00:12,4887265280.0
2019-04-13 02:05:12,4889581568.0
2019-04-13 02:10:12,4893342515.2
2019-04-13 02:15:12,4896308838.4
2019-04-13 02:20:12,4898052096.0
2019-04-13 02:25:12,4901131059.2
2019-04-13 02:30:12,4903203635.2
2019-04-13 02:35:12,4904400486.4
2019-04-13 02:40:12,4906058137.6
2019-04-13 02:45:12,4913228185.6
2019-04-13 02:50:12,4916447232.0
2019-04-13 02:55:12,4918545612.8
2019-04-13 03:00:12,4920745164.8
2019-04-13 03:05:12,4938085580.8
2019-04-13 03:10:12,4931532800.0
2019-04-13 03:15:12,4928570982.4
2019-04-13 03:20:12,4929797734.4
2019-04-13 03:25:12,4930715648.0
2019-04-13 03:30:12,4933023334.4
2019-04-13 03:35:12,4934605209.6
2019-04-13 03:40:12,4937607987.2
2019-04-13 03:45:12,4940359680.0
2019-04-13 03:50:12,4941969408.0
2019-04-13 03:55:12,4942191001.6
2019-04-13 04:00:12,4943620505.6
2019-04-13 04:05:12,4947086131.2
2019-04-13 04:10:12,4951134617.6
2019-04-13 04:15:12,4954717388.8
2019-04-13 04:20:12,4956963635.2
2019-04-13 04:25:12,4957628825.6
2019-04-13 04:30:12,4962575564.8
2019-04-13 04:35:12,4969157836.8
2019-04-13 04:40:12,4968934604.8
2019-04-13 04:45:12,4967723417.6
2019-04-13 04:50:12,4969094348.8
2019-04-13 04:55:12,4972965888.0
2019-04-13 05:00:12,4975525478.4
2019-04-13 05:05:12,4989153689.6
2019-04-13 05:10:12,4978369740.8
2019-04-13 05:15:12,4973851443.2
2019-04-13 05:20:12,4974430208.0
2019-04-13 05:25:12,4978146099.2
2019-04-13 05:30:12,4982261760.0
2019-04-13 05:35:12,4984024268.8
2019-04-13 05:40:12,4985629900.8
2019-04-13 05:45:12,4987972812.8
2019-04-13 05:50:12,4988738764.8
2019-04-13 05:55:12,4991588761.6
2019-04-13 06:00:12,4991035392.0
2019-04-13 06:05:12,4993033830.4
2019-04-13 06:10:12,4997415731.2
2019-04-13 06:15:12,5000658124.8
2019-04-13 06:20:12,5003238195.2
2019-04-13 06:25:12,5003689984.0
2019-04-13 06:30:12,5006242201.6
2019-04-13 06:35:12,5011071385.6
2019-04-13 06:40:12,5014088089.6
2019-04-13 06:45:12,5015550771.2
2019-04-13 06:50:12,5017199001.6
2019-04-13 06:55:12,5019933491.2
2019-04-13 07:00:12,5023629721.6
2019-04-13 07:05:12,4776667955.2
2019-04-13 07:10:12,4768791347.2
2019-04-13 07:15:12,4761571328.0
2019-04-13 07:20:12,4763285913.6
2019-04-13 07:25:12,4765127884.8
2019-04-13 07:30:12,4768715980.8
2019-04-13 07:35:12,4734739251.2
2019-04-13 07:40:12,4736957644.8
2019-04-13 07:45:12,4740478156.8
2019-04-13 07:50:12,4740176691.2
2019-04-13 07:55:12,4753154048.0
2019-04-13 08:00:12,4749445120.0
2019-04-13 08:05:12,4752772710.4
2019-04-13 08:10:12,4756024934.4
2019-04-13 08:15:12,4760385536.0
2019-04-13 08:20:12,4764082995.2
2019-04-13 08:25:12,4767306956.8
2019-04-13 08:30:12,4769221836.8
2019-04-13 08:35:12,4771380838.4
2019-04-13 08:40:12,4793338265.6
2019-04-13 08:45:12,4801214054.4
2019-04-13 08:50:12,4798995660.8
2019-04-13 08:55:12,4802240921.6
2019-04-13 09:00:12,4806858752.0
2019-04-13 09:05:12,4823838720.0
2019-04-13 09:10:12,4816227532.8
2019-04-13 09:15:12,4813728972.8
2019-04-13 09:20:12,4814511718.4
2019-04-13 09:25:12,4815895756.8
2019-04-13 09:30:12,4818628198.4
2019-04-13 09:35:12,4820295270.4
2019-04-13 09:40:12,4823470899.2
2019-04-13 09:45:12,4826769408.0
2019-04-13 09:50:12,4830052352.0
2019-04-13 09:55:12,4832595968.0
2019-04-13 10:00:12,4833003520.0
2019-04-13 10:05:12,4834898329.6
2019-04-13 10:10:12,4835226419.2
2019-04-13 10:15:12,4837989171.2
2019-04-13 10:20:12,4839062323.2
2019-04-13 10:25:12,4841500672.0
2019-04-13 10:30:12,4843530649.6
2019-04-13 10:35:12,4846458060.8
2019-04-13 10:40:12,4849769267.2
2019-04-13 10:45:12,4851822182.4
2019-04-13 10:50:12,4852976844.8
2019-04-13 10:55:12,4859660288.0
2019-04-13 11:00:12,4861756211.2
2019-04-13 11:05:12,4874415308.8
2019-04-13 11:10:12,4864628326.4
2019-04-13 11:15:12,4859863040.0
2019-04-13 11:20:12,4861385523.2
2019-04-13 11:25:12,4863998771.2
2019-04-13 11:30:12,4863949209.6
2019-04-13 11:35:12,4867349708.8
2019-04-13 11:40:12,4869613977.6
2019-04-13 11:45:12,4874383769.6
2019-04-13 11:50:12,4872301363.2
2019-04-13 11:55:12,4873866444.8
2019-04-13 12:00:12,4878104166.4
2019-04-13 12:05:12,4879251046.4
2019-04-13 12:10:12,4882739200.0
2019-04-13 12:15:12,4885084979.2
2019-04-13 12:20:12,4886816768.0
2019-04-13 12:25:12,4890537574.4
2019-04-13 12:30:12,4894204313.6
2019-04-13 12:35:12,4896854016.0
2019-04-13 12:40:12,4895531008.0
2019-04-13 12:45:12,4897011712.0
2019-04-13 12:50:12,4898888089.6
2019-04-13 12:55:12,4901562777.6
2019-04-13 13:00:12,4905649356.8
2019-04-13 13:05:12,4920633753.6
2019-04-13 13:10:12,4912565862.4
2019-04-13 13:15:12,4910012006.4
2019-04-13 13:20:12,4913613209.6
2019-04-13 13:25:12,4915736166.4
2019-04-13 13:30:12,4918148710.4
2019-04-13 13:35:12,4920444518.4
2019-04-13 13:40:12,4922850918.4
2019-04-13 13:45:12,4924599091.2
2019-04-13 13:50:12,4925822156.8
2019-04-13 13:55:12,4925671833.6
